Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.05     0.00      774     0.00     0.00  tinyxml2::XMLAttribute::Value() const
  0.00      0.05     0.00      717     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.05     0.00      717     0.00     0.00  int const& std::min<int>(int const&, int const&)
  0.00      0.05     0.00      709     0.00     0.00  ExampleApp::getStageLayerSize() const
  0.00      0.05     0.00      708     0.00     0.00  SplashState::onDraw(double, float)
  0.00      0.05     0.00      708     0.00     0.00  SplashState::onUpdate(double, float)
  0.00      0.05     0.00      708     0.00     0.00  pxr::App::onDraw(double, float)
  0.00      0.05     0.00      708     0.00     0.00  pxr::App::onUpdate(double, float)
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::clearWindow(pxr::gfx::Color4u)
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::fastFillLayer(int, pxr::gfx::Layer)
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::present()
  0.00      0.05     0.00      708     0.00     0.00  pxr::input::onUpdate()
  0.00      0.05     0.00      708     0.00     0.07  pxr::Engine::onDrawTick(float)
  0.00      0.05     0.00      708     0.00     0.00  pxr::Engine::onUpdateTick(float)
  0.00      0.05     0.00      708     0.00     0.00  pxr::Vector2i::Vector2i(pxr::Vector2f const&)
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::Color4u::getfRed() const
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::Color4u::getfBlue() const
  0.00      0.05     0.00      708     0.00     0.00  pxr::gfx::Color4u::getfGreen() const
  0.00      0.05     0.00      708     0.00     0.00  pxr::Engine::GameClock::isPaused() const
  0.00      0.05     0.00      708     0.00     0.00  std::vector<pxr::input::KeyCode, std::allocator<pxr::input::KeyCode> >::_M_erase_at_end(pxr::input::KeyCode*)
  0.00      0.05     0.00      708     0.00     0.00  std::vector<pxr::input::KeyCode, std::allocator<pxr::input::KeyCode> >::clear()
  0.00      0.05     0.00      656     0.00     0.08  pxr::Engine::drawEngineStats()
  0.00      0.05     0.00      600     0.00     0.00  pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}::operator()(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&) const
  0.00      0.05     0.00      421     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>::operator()<pxr::gfx::Glyph*, __gnu_cxx::__ops::_Iter_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>::operator()>(pxr::gfx::Glyph*, __gnu_cxx::__ops::_Iter_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>::operator())
  0.00      0.05     0.00      419     0.00     0.00  tinyxml2::DynArray<tinyxml2::XMLNode*, 10>::Size() const
  0.00      0.05     0.00      352     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const
  0.00      0.05     0.00      324     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const
  0.00      0.05     0.00      313     0.00     0.00  std::remove_reference<pxr::gfx::Glyph&>::type&& std::move<pxr::gfx::Glyph&>(pxr::gfx::Glyph&)
  0.00      0.05     0.00      304     0.00     0.00  tinyxml2::DynArray<tinyxml2::XMLNode*, 10>::operator[](int)
  0.00      0.05     0.00      278     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1l> >::count() const
  0.00      0.05     0.00      270     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++()
  0.00      0.05     0.00      214     0.00     0.00  tinyxml2::XMLDocument::MarkInUse(tinyxml2::XMLNode const*)
  0.00      0.05     0.00      208     0.00     0.00  tinyxml2::XMLElement::ClosingType() const
  0.00      0.05     0.00      208     0.00     0.00  tinyxml2::StrPair::Empty() const
  0.00      0.05     0.00      179     0.00     0.00  bool __gnu_cxx::__ops::_Val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>::operator()<pxr::gfx::Glyph, pxr::gfx::Glyph*>(pxr::gfx::Glyph&, pxr::gfx::Glyph*)
  0.00      0.05     0.00      142     0.00     0.00  std::chrono::duration_values<long>::zero()
  0.00      0.05     0.00      142     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::zero()
  0.00      0.05     0.00      141     0.00     0.00  bool __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)
  0.00      0.05     0.00      141     0.00     0.00  bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.05     0.00      141     0.00     0.00  std::ctype<char>::is(unsigned short, char) const
  0.00      0.05     0.00      141     0.00     0.00  bool std::isspace<char>(char, std::locale const&)
  0.00      0.05     0.00      141     0.00     0.00  pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}::operator()(char) const
  0.00      0.05     0.00      139     0.00     0.00  void std::this_thread::sleep_for<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)
  0.00      0.05     0.00      139     0.00     0.00  bool std::chrono::operator<=<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.05     0.00      139     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.05     0.00      120     0.00     0.00  tinyxml2::XMLNode::DeleteChildren()
  0.00      0.05     0.00      113     0.00     0.00  tinyxml2::XMLNode::ToElementWithName(char const*) const
  0.00      0.05     0.00      111     0.00     0.00  tinyxml2::XMLDocument::Identify(char*, tinyxml2::XMLNode**)
  0.00      0.05     0.00      111     0.00     0.00  tinyxml2::XMLNode::XMLNode(tinyxml2::XMLDocument*)
  0.00      0.05     0.00      111     0.00     0.00  tinyxml2::XMLNode::~XMLNode()
  0.00      0.05     0.00      110     0.00     0.00  tinyxml2::XMLElement::Name() const
  0.00      0.05     0.00      110     0.00     0.00  tinyxml2::XMLNode::ToDocument() const
  0.00      0.05     0.00      110     0.00     0.00  tinyxml2::XMLNode::Value() const
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::XMLNode::DeleteNode(tinyxml2::XMLNode*)
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::XMLNode::ToDocument()
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::DynArray<tinyxml2::XMLNode*, 10>::SwapRemove(int)
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::DynArray<tinyxml2::XMLNode*, 10>::EnsureCapacity(int)
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::DynArray<tinyxml2::XMLNode*, 10>::Push(tinyxml2::XMLNode*)
  0.00      0.05     0.00      108     0.00     0.00  tinyxml2::XMLElement::ToElement() const
  0.00      0.05     0.00      106     0.00     0.00  tinyxml2::XMLNode::DeleteChild(tinyxml2::XMLNode*)
  0.00      0.05     0.00      106     0.00     0.00  tinyxml2::XMLNode::InsertEndChild(tinyxml2::XMLNode*)
  0.00      0.05     0.00      106     0.00     0.00  tinyxml2::XMLNode::Unlink(tinyxml2::XMLNode*)
  0.00      0.05     0.00      106     0.00     0.00  tinyxml2::XMLNode::InsertChildPreamble(tinyxml2::XMLNode*) const
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement::ParseAttributes(char*, int*)
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*, int*)
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement::ToElement()
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement::XMLElement(tinyxml2::XMLDocument*)
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement::~XMLElement()
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLElement* tinyxml2::XMLDocument::CreateUnlinkedNode<tinyxml2::XMLElement, 120>(tinyxml2::MemPoolT<120>&)
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::XMLNode::ToDeclaration()
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::MemPoolT<120>::SetTracked()
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::MemPoolT<120>::Free(void*)
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::MemPoolT<120>::Alloc()
  0.00      0.05     0.00      105     0.00     0.00  tinyxml2::MemPoolT<120>::ItemSize() const
  0.00      0.05     0.00       95     0.00     0.00  tinyxml2::XMLNode::NextSiblingElement(char const*)
  0.00      0.05     0.00       95     0.00     0.00  tinyxml2::XMLNode::NextSiblingElement(char const*) const
  0.00      0.05     0.00       95     0.00     0.00  std::remove_reference<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}&>::type&& std::move<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}&>(std::remove_reference&&)
  0.00      0.05     0.00       93     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>&&)
  0.00      0.05     0.00       93     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}> __gnu_cxx::__ops::__val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<__gnu_cxx::__ops::_Val_comp_iter>)
  0.00      0.05     0.00       93     0.00     0.00  void std::__unguarded_linear_insert<pxr::gfx::Glyph*, __gnu_cxx::__ops::_Val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}> >(pxr::gfx::Glyph*, __gnu_cxx::__ops::_Val_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>)
  0.00      0.05     0.00       93     0.00     0.00  std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<pxr::gfx::loadFonts(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&)::{lambda(pxr::gfx::Glyph const&, pxr::gfx::Glyph const&)#1}>&>(std::remove_reference&&)
  0.00      0.05     0.00       82     0.00     0.00  std::remove_reference<char&>::type&& std::move<char&>(char&)
  0.00      0.05     0.00       66     0.00     0.00  std::variant<int, float, bool>::index() const
  0.00      0.05     0.00       47     0.00     0.00  bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)
  0.00      0.05     0.00       42     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.05     0.00       40     0.00     0.00  std::fpos<__mbstate_t>::fpos(long)
  0.00      0.05     0.00       33     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, pxr::FileRC::Property> >::_M_ptr()
  0.00      0.05     0.00       33     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, pxr::FileRC::Property> >::_M_addr()
  0.00      0.05     0.00       33     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, pxr::FileRC::Property> >::_M_valptr()
  0.00      0.05     0.00       32     0.00     0.00  std::variant<int, float, bool> const& std::forward<std::variant<int, float, bool> const&>(std::remove_reference<std::variant<int, float, bool> const&>::type&)
  0.00      0.05     0.00       31     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
